1,-0.675423,0.254208,-0.69223,-0.138002,-0.152846,-0.978567,-0.123152,-0.172641,-0.977256,-0.172932,-0.146772,-0.973937,-0.104466,-0.075922,-0.991626
1,-0.63486,0.182687,-0.750719,-0.300872,-0.088378,-0.949561,-0.137068,-0.138361,-0.980851,-0.108221,-0.152805,-0.982313,0.061007,-0.101093,-0.993005
2,0.315754,-0.453338,-0.833537,-0.380262,0.032718,-0.9243,0.061267,0.000546,-0.998121,-0.247076,-0.774336,0.582543,-0.524802,-0.685697,0.504383
1,-0.384123,0.105662,-0.917216,-0.303328,0.013937,-0.952784,-0.165267,-0.013133,-0.986161,-0.148179,-0.032967,-0.988411,-0.134656,0.007485,-0.990864
0,-0.1171,-0.343189,-0.931938,0.122026,-0.757518,0.641308,-0.170694,-0.634961,0.753451,-0.337226,-0.606605,0.719936,-0.612582,-0.440616,0.656202
1,-0.613544,0.084812,-0.785093,-0.311077,0.028676,-0.949952,-0.119938,-0.027652,-0.992396,-0.067004,-0.025214,-0.997434,-0.046749,-0.011692,-0.998838
1,-0.577912,-0.005596,-0.81608,-0.332183,-0.039776,-0.942376,-0.123012,-0.087812,-0.988513,0.014632,-0.169345,-0.985448,0.133869,-0.146203,-0.980155
2,0.298705,-0.33393,-0.894017,-0.415525,0.024388,-0.909255,-0.099745,-0.031161,-0.994525,-0.246817,-0.804682,0.53997,-0.53405,-0.689588,0.489141
2,-0.149474,-0.438005,-0.886459,-0.344444,0.284267,-0.894735,-0.170521,-0.001607,-0.985353,-0.210653,-0.253366,0.944156,-0.370442,-0.060195,0.926903
1,-0.502,0.087915,-0.860388,-0.367497,0.057249,-0.928261,-0.170805,-0.000168,-0.985305,-0.108291,-0.032571,-0.993586,-0.079968,-0.020423,-0.996588
0,-0.189771,-0.156599,-0.969259,-0.010233,-0.803816,0.59479,-0.18157,-0.700056,0.690618,-0.337858,-0.645156,0.685292,-0.642416,-0.409612,0.647703
1,-0.652458,0.105977,-0.750378,-0.369306,0.055452,-0.927652,-0.0984,-0.038787,-0.994391,0.080916,-0.147771,-0.985706,0.14594,-0.268215,-0.952241
1,-0.632652,0.172345,-0.755016,-0.392765,0.067391,-0.917166,-0.141272,-0.01238,-0.989893,0.041154,-0.132686,-0.990303,0.164581,-0.168023,-0.971947
1,-0.583514,0.093643,-0.806686,-0.411448,0.010713,-0.91137,-0.151063,-0.046508,-0.987429,0.061789,-0.194884,-0.978878,0.15731,-0.294876,-0.942497
2,-0.217605,-0.540672,-0.812602,-0.34658,0.2634,-0.900279,-0.179469,-0.091431,-0.979506,-0.399739,-0.299564,0.866297,-0.568061,-0.196585,0.799163
0,-0.212603,-0.161489,-0.963702,-0.314343,0.034484,-0.948683,-0.131907,-0.853134,0.504741,-0.291175,-0.814354,0.502041,-0.5955,-0.630991,0.497223
2,0.287772,-0.636665,-0.715433,-0.57481,-0.084573,-0.813904,-0.428987,-0.368773,-0.824607,-0.584334,-0.372355,0.721045,-0.785986,-0.077126,0.613415
1,-0.597156,0.160346,-0.785935,-0.410812,-0.081254,-0.908092,-0.167489,-0.148575,-0.974614,-0.034379,-0.175155,-0.98394,0.041131,-0.14334,-0.988818
2,-0.483765,-0.385495,-0.785726,-0.277596,0.279923,-0.919012,-0.116341,-0.080459,-0.989945,-0.490278,-0.389935,0.779473,-0.648009,-0.228031,0.726695
0,-0.316281,-0.175794,-0.932235,0.056895,-0.762192,0.644846,-0.105229,-0.653771,0.74934,-0.254964,-0.638257,0.726375,-0.571761,-0.423965,0.702384
2,-0.214998,-0.736905,-0.640895,-0.325329,0.186925,-0.926941,-0.23043,-0.232601,-0.94488,-0.291063,-0.076358,0.953652,-0.393354,0.025146,0.919043
0,-0.242967,-0.224321,-0.943741,-0.359093,-0.007339,-0.933273,-0.19704,-0.700263,0.686154,-0.37297,-0.649102,0.662993,-0.667658,-0.410141,0.621302
2,-0.232177,-0.644339,-0.728643,-0.018489,-0.556301,0.830775,-0.338446,0.366928,-0.866498,-0.259779,-0.073066,-0.9629,-0.641014,-0.177035,0.746833
1,-0.566279,0.162382,-0.80806,-0.363535,0.030727,-0.931074,-0.185883,-0.023965,-0.98228,-0.190963,-0.001943,-0.981595,-0.146564,0.050891,-0.987891
1,-0.533138,0.051026,-0.844488,-0.40552,0.051014,-0.912662,-0.19356,-0.00567,-0.981072,-0.168892,-0.080971,-0.982303,-0.130705,-0.047655,-0.990275
0,-0.265879,-0.21872,-0.938866,0.158744,-0.73202,0.662531,-0.026339,-0.59481,0.803434,-0.197076,-0.514596,0.834477,-0.466634,-0.332054,0.819752
0,-0.267443,-0.173813,-0.947768,-0.119746,-0.798154,0.590433,-0.166908,-0.703953,0.690356,-0.36053,-0.616355,0.700089,-0.635831,-0.416577,0.649756
0,-0.260418,-0.196204,-0.94535,-0.09012,-0.777163,0.622813,-0.141826,-0.672111,0.726741,-0.335127,-0.595565,0.730063,-0.621263,-0.389446,0.679974
2,-0.202978,-0.671359,-0.712795,-0.368519,0.09478,-0.924776,-0.297786,-0.255772,-0.91973,-0.276649,-0.091477,0.956607,-0.405704,0.172126,0.897651
0,-0.384637,-0.118695,-0.915405,0.03482,-0.898086,0.43844,-0.137134,-0.852177,0.504964,-0.294268,-0.818164,0.493977,-0.587633,-0.627742,0.510517
1,-0.675037,0.184677,-0.714296,-0.350893,0.168403,-0.921149,-0.137969,0.057945,-0.98874,-0.044189,0.001939,-0.999021,-0.011638,-0.024722,-0.999627
0,-0.191964,-0.208954,-0.958899,0.166526,-0.624484,0.763078,-0.000504,-0.491865,0.870671,-0.147719,-0.482126,0.863559,-0.43531,-0.278172,0.856227
0,-0.16646,-0.27751,-0.946192,0.201845,-0.570254,0.796284,0.008217,-0.467919,0.883733,-0.14913,-0.442722,0.88417,-0.449069,-0.256669,0.855838
1,-0.541176,0.11987,-0.832322,-0.286307,0.173858,-0.942232,-0.161297,0.055554,-0.985341,-0.153933,0.047529,-0.986938,-0.10182,-0.004375,-0.994793
0,-0.19296,-0.244531,-0.950248,0.175325,-0.55307,0.814478,0.021598,-0.414345,0.909864,-0.137149,-0.392479,0.909478,-0.406994,-0.215457,0.887656
2,-0.164886,-0.749761,-0.640836,-0.533351,-0.06445,-0.843435,-0.184899,-0.342087,0.921298,-0.557123,-0.070689,-0.827416,-0.365769,0.075445,0.927643
2,-0.308628,-0.663382,-0.68167,-0.344743,0.094196,-0.933959,-0.078323,-0.364209,0.928018,-0.425942,-0.065365,-0.902386,-0.574771,-0.126147,0.808533
2,-0.292358,-0.647791,-0.703487,-0.338414,0.087836,-0.936889,-0.081994,-0.375087,0.923356,-0.413845,-0.078889,-0.906923,-0.642316,-0.169979,0.747354
1,-0.518304,0.062885,-0.852881,-0.274215,0.067882,-0.95927,-0.141634,0.025536,-0.98959,-0.197123,0.032994,-0.979823,-0.176644,0.072717,-0.981585
0,-0.18782,-0.231636,-0.954499,0.169128,-0.518153,0.838399,0.018025,-0.447027,0.894339,-0.150516,-0.414067,0.897716,-0.428966,-0.238847,0.871172
2,-0.281593,-0.647899,-0.707765,-0.342901,0.106473,-0.933318,-0.234633,-0.264182,-0.935497,-0.137098,0.006149,0.990538,-0.251115,0.08561,0.964164
2,-0.338005,-0.598466,-0.726355,-0.345493,0.094323,-0.933669,-0.246434,-0.270837,-0.930547,-0.356052,-0.108869,0.928103,-0.459742,-0.06293,0.88582
1,-0.328121,0.009848,-0.944584,-0.334655,0.0158,-0.942208,-0.245198,-0.018617,-0.969294,-0.283134,-0.009982,-0.959028,-0.240924,0.02868,-0.97012
2,-0.365464,-0.650433,-0.665863,-0.326936,0.201559,-0.923302,-0.225166,-0.158975,-0.961263,-0.908439,-0.216202,0.357765,-0.503875,0.015571,0.863636
0,-0.214685,-0.109803,-0.970492,0.196047,-0.638116,0.744562,0.039107,-0.550109,0.834176,-0.146601,-0.539343,0.829227,-0.417113,-0.349905,0.838799
2,-0.241756,-0.629494,-0.738438,-0.336252,0.123302,-0.933666,-0.272586,-0.258045,-0.926882,-0.484944,-0.050245,0.8731,-0.572715,0.165283,0.802919
2,-0.184479,-0.749249,-0.636076,-0.363772,0.124802,-0.92309,-0.218964,-0.28061,-0.934512,-0.239725,-0.041478,0.969954,-0.348087,0.121977,0.929493
0,-0.244476,-0.266569,-0.932294,0.009474,-0.718865,0.695085,-0.041396,-0.548565,0.835083,-0.189255,-0.5111,0.838427,-0.420467,-0.342966,0.839989
1,-0.539618,0.074358,-0.83862,-0.291017,0.200451,-0.935483,-0.153293,0.115971,-0.981352,-0.142014,0.097346,-0.985066,-0.031086,0.006566,-0.999495
1,-0.554642,-0.064394,-0.829594,-0.254571,0.164403,-0.952977,-0.137036,0.059197,-0.988796,-0.138797,-0.035184,-0.989696,-0.13925,-0.239714,-0.960805
2,-0.124364,-0.829105,-0.545086,-0.174168,0.234265,-0.956444,-0.07279,-0.078265,-0.994272,-0.07226,0.153656,0.985479,-0.226989,0.222455,0.948151
2,-0.168138,-0.819005,-0.548598,-0.355856,0.218007,-0.908757,-0.217557,-0.168429,-0.961405,-0.165378,0.091401,0.981986,-0.335933,0.278174,0.899871
1,-0.450557,-0.064606,-0.890407,-0.378161,0.181247,-0.907824,-0.214384,0.120747,-0.969257,-0.300811,-0.517827,-0.800855,-0.281075,-0.472462,-0.83533
1,-0.533951,-0.062455,-0.843206,-0.291924,0.138762,-0.946322,-0.161334,0.070356,-0.984389,-0.024442,-0.085626,-0.996028,-0.031259,-0.137973,-0.989943
0,-0.19133,-0.320327,-0.927784,-0.063202,-0.883309,0.464512,-0.243675,-0.807141,0.537723,-0.372833,-0.745007,0.553137,-0.581442,-0.611769,0.536343
0,-0.144716,-0.291578,-0.945536,-0.018648,-0.858439,0.512577,-0.213866,-0.819792,0.531227,-0.350088,-0.767689,0.536742,-0.580179,-0.636716,0.507922
0,-0.138436,-0.364833,-0.920724,0.095327,-0.842413,0.530332,-0.118436,-0.818394,0.562321,-0.256892,-0.791327,0.554804,-0.485051,-0.700247,0.523812
1,-0.521179,0.031715,-0.852858,-0.310899,0.148974,-0.938695,-0.163962,0.05135,-0.985129,-0.063025,0.037601,-0.997303,0.026622,-0.087179,-0.995837
1,-0.544826,-0.048967,-0.837118,-0.289803,0.109145,-0.950843,-0.149682,-0.004928,-0.988722,-0.056739,-0.052044,-0.997032,-0.016194,-0.181431,-0.98327
0,-0.222094,-0.189997,-0.956334,-0.166534,-0.852165,0.496066,-0.27855,-0.751098,0.59855,-0.421676,-0.707765,0.566797,-0.694336,-0.494426,0.522915
1,-0.60509,0.080543,-0.792072,-0.264911,0.172236,-0.948766,-0.108037,0.061728,-0.992229,-0.025209,0.064442,-0.997603,0.066481,-0.046351,-0.99671
2,-0.389109,-0.624501,-0.677194,-0.287561,0.085865,-0.953906,-0.230207,-0.287958,-0.929562,-0.4239,-0.04486,0.904597,-0.543846,0.214232,0.811379
0,-0.193667,-0.172137,-0.965848,0.247362,-0.847462,0.469703,0.069184,-0.7945,0.603311,0.057556,-0.638015,0.76787,-0.110518,-0.601094,0.791499
2,0.26778,0.829291,-0.490479,-0.077236,0.247473,-0.965811,-0.001929,0.126852,-0.99192,-0.30993,0.058634,-0.94895,-0.872673,-0.211951,0.439908
2,-0.18556,-0.801032,-0.569136,-0.295724,0.152577,-0.94301,-0.126348,-0.263539,-0.956339,-0.735325,-0.229422,0.637702,-0.860179,-0.062924,0.506095
0,-0.157045,-0.284148,-0.945831,0.211679,-0.577866,0.788203,0.05386,-0.446714,0.893054,-0.170484,-0.424614,0.889178,-0.451769,-0.234318,0.860813
2,0.51031,-0.636003,-0.578864,-0.185247,-0.730016,0.657845,-0.591309,-0.805982,0.027304,-0.346535,-0.176897,0.921206,-0.554922,-0.002669,0.831898
0,-0.636964,0.117115,-0.761945,-0.503452,-0.526329,0.685211,-0.574187,-0.353694,0.738384,-0.704921,-0.257683,0.660823,-0.816542,-0.009168,0.577213
0,-0.648444,0.209327,-0.731917,-0.522281,-0.521327,0.674863,-0.580837,-0.376395,0.721772,-0.663626,-0.245353,0.706684,-0.779948,0.07441,0.621405
2,-0.064649,-0.769144,-0.635797,-0.322175,0.153547,-0.934145,-0.102643,-0.271191,-0.957037,-0.279111,-0.064009,0.958123,-0.392803,0.047692,0.918385
0,-0.535523,-0.093766,-0.839299,-0.496627,-0.577891,0.647614,-0.559347,-0.431315,0.707883,-0.653726,-0.33671,0.677694,-0.783591,-0.082837,0.61573
2,-0.155554,-0.772761,-0.615341,-0.393521,0.189518,-0.899569,-0.185838,-0.249871,-0.950278,-0.549813,-0.143172,0.822926,-0.676921,-0.004859,0.73604
2,-0.162107,-0.747326,-0.64438,-0.327733,0.18754,-0.92597,-0.176184,-0.267547,-0.9473,-0.227198,-0.021465,0.973612,-0.35063,0.068359,0.934016
1,-0.48836,-0.018708,-0.872442,-0.353309,0.155441,-0.922502,-0.174246,0.068448,-0.98232,-0.084698,0.010477,-0.996352,-0.004653,-0.052151,-0.998628
2,-0.644686,-0.156518,-0.748252,-0.343335,0.117986,-0.931773,-0.197758,-0.204869,-0.958603,-0.649719,-0.202914,0.732592,-0.785028,-0.042451,0.618004
0,-0.614564,-0.010974,-0.788791,-0.224161,-0.028576,-0.974133,-0.645729,-0.607052,0.463166,-0.731144,-0.499694,0.464473,-0.876768,-0.325434,0.354078
1,-0.565608,0.087896,-0.819977,-0.299484,0.2163,-0.92926,-0.11547,0.166571,-0.979245,-0.096973,0.080956,-0.991989,-0.07742,0.00003,-0.996999
0,-0.175302,-0.311468,-0.933947,-0.068847,-0.628116,0.775068,-0.206811,-0.501148,0.840286,-0.37997,-0.415813,0.82627,-0.59421,-0.19436,0.780474
2,-0.129459,-0.831922,-0.53958,-0.313103,0.128701,-0.940958,-0.207353,-0.296608,-0.932217,-0.119594,0.096628,0.988109,-0.224983,0.197684,0.954098
0,-0.664772,0.062743,-0.744407,-0.428102,-0.592231,0.682636,-0.488382,-0.45415,0.745138,-0.422673,-0.263304,0.86719,-0.570831,0.004494,0.821055
2,-0.123598,-0.626861,-0.769265,-0.378968,0.271032,-0.884831,-0.140719,-0.121591,-0.982555,-0.272172,-0.161476,0.948603,-0.438053,0.006879,0.898923
0,-0.077874,-0.404672,-0.91114,0.078514,-0.56798,0.819289,-0.128698,-0.482209,0.866551,-0.285377,-0.39003,0.875464,-0.526764,-0.262192,0.808563
0,-0.13435,-0.385185,-0.913007,-0.123329,-0.846745,0.517506,-0.318964,-0.737889,0.594795,-0.475821,-0.685631,0.550913,-0.691045,-0.52096,0.501056
1,-0.502831,0.16736,-0.848028,-0.156067,0.128802,-0.979313,-0.092678,0.05897,-0.993948,-0.06261,0.05222,-0.996671,-0.066721,0.108302,-0.991877
2,0.218448,-0.588407,-0.778497,-0.345687,0.20226,-0.916292,0.064163,0.00373,-0.997932,-0.224065,-0.475058,0.850949,-0.376362,-0.426163,0.82264
1,-0.269371,0.045938,-0.96194,-0.050924,0.111936,-0.99241,-0.067931,0.069572,-0.995261,-0.141588,0.02284,-0.989662,-0.160327,0.010107,-0.987012
0,-0.35146,-0.071442,-0.933473,-0.393576,-0.750169,0.531361,-0.525325,-0.619775,0.583021,-0.615886,-0.500754,0.608218,-0.785947,-0.219413,0.578052
0,-0.478951,-0.218831,-0.850129,-0.179264,-0.45316,0.873218,-0.277705,-0.30032,0.912517,-0.367497,-0.143491,0.918888,-0.493063,0.174214,0.852372
0,-0.383168,-0.331402,-0.86218,-0.253611,-0.485438,0.836679,-0.309162,-0.33725,0.889202,-0.449715,-0.214678,0.866989,-0.618365,0.061902,0.783449
2,-0.095999,-0.634698,-0.766774,-0.202126,0.120307,-0.971942,-0.204384,-0.237854,-0.949554,-0.34628,-0.092932,0.933517,-0.401575,-0.028218,0.915391
1,-0.47115,0.28,-0.836432,-0.182122,0.094165,-0.978757,-0.12495,-0.025516,-0.991835,-0.087248,-0.142362,-0.985962,-0.083739,-0.14406,-0.98602
0,-0.187126,-0.151871,-0.970525,-0.122807,-0.632562,0.764712,-0.268298,-0.519846,0.811034,-0.394174,-0.412447,0.821288,-0.5463,-0.27517,0.791099
1,-0.443786,0.235723,-0.864574,-0.168836,0.026224,-0.985295,-0.05774,-0.05676,-0.996717,-0.058522,-0.179538,-0.982009,-0.056277,-0.224287,-0.972897
0,-0.173039,-0.109031,-0.978862,0.133809,-0.759032,0.637154,-0.099605,-0.677826,0.728444,-0.293819,-0.63181,0.717277,-0.554947,-0.466881,0.688518
1,-0.405915,0.160681,-0.899675,-0.20706,0.011674,-0.978259,-0.070425,-0.027325,-0.997143,-0.0698,-0.028269,-0.99716,-0.041012,-0.034121,-0.998576
1,-0.267498,-0.03385,-0.962964,-0.187913,-0.004049,-0.982177,-0.057547,0.088203,-0.994439,-0.041763,0.112358,-0.99279,-0.031218,0.163906,-0.985982
2,-0.462072,-0.567869,-0.681186,-0.207134,0.210831,-0.955325,-0.133256,-0.172699,-0.975919,-0.374451,-0.02178,0.926991,-0.491115,0.074378,0.867913
0,-0.514726,-0.081505,-0.853472,-0.167208,-0.647579,0.743427,-0.309027,-0.555618,0.771875,-0.467285,-0.525814,0.710749,-0.6925,-0.278709,0.665406
1,-0.34703,0.022363,-0.937587,-0.168561,0.001004,-0.985691,-0.054913,-0.032178,-0.997972,-0.111015,-0.076007,-0.990908,-0.113543,-0.087019,-0.989715
0,-0.160076,-0.363347,-0.917799,0.062558,-0.442931,0.89437,-0.074136,-0.287192,0.955,-0.223702,-0.203598,0.953156,-0.423869,-0.003351,0.905718
0,-0.030064,-0.448136,-0.89346,0.247463,-0.124643,0.960847,0.133363,-0.103932,0.985603,-0.129954,-0.424691,0.895963,-0.401193,-0.334711,0.85265
2,-0.152181,-0.834159,-0.530114,-0.303101,0.116555,-0.945804,-0.201718,-0.25283,-0.946249,-0.414374,-0.002731,0.910102,-0.588165,0.217245,0.779016
0,-0.321326,-0.439864,-0.838612,-0.192423,-0.586733,0.786586,-0.360104,-0.433354,0.826154,-0.431644,-0.324061,0.841824,-0.656137,-0.043131,0.753408
0,0.097556,-0.526479,-0.844573,0.098347,-0.579424,0.809071,-0.163634,-0.537358,0.827327,-0.314838,-0.541484,0.779533,-0.617967,-0.398253,0.677873
2,-0.119144,-0.644793,-0.755014,-0.35355,0.044218,-0.93437,-0.126324,-0.194535,-0.972727,-0.377874,0.019408,0.925654,-0.496543,0.115946,0.860233
1,-0.2555,0.054731,-0.965259,-0.153791,-0.158103,-0.975373,-0.111897,-0.270801,-0.95611,-0.447629,-0.86803,-0.214828,-0.618161,-0.748208,-0.240961
0,-0.100697,-0.300441,-0.94847,0.025813,-0.596143,0.802463,-0.079168,-0.448884,0.890076,-0.228289,-0.39144,0.891437,-0.497609,-0.225584,0.837555
1,-0.423353,0.236852,-0.874456,-0.469286,-0.7177,-0.514468,-0.54286,-0.671474,-0.504407,-0.585029,-0.612266,-0.531857,-0.711339,-0.491535,-0.502385
1,-0.216551,0.058844,-0.974496,-0.090885,-0.452853,-0.886941,-0.024242,-0.384786,-0.922687,-0.085886,-0.337286,-0.937476,-0.133791,-0.262752,-0.955542
0,-0.011741,-0.251741,-0.967723,0.01603,-0.726241,0.687253,-0.154392,-0.533233,0.831761,-0.296905,-0.498346,0.814555,-0.580474,-0.32898,0.744864
1,-0.393179,0.286564,-0.873666,-0.128444,-0.990246,-0.054,-0.293765,-0.955871,-0.003482,-0.372653,-0.927752,0.02014,-0.52147,-0.847314,-0.100633
2,-0.028015,-0.84081,-0.540604,-0.234717,-0.641118,-0.730668,-0.807365,-0.431179,0.402798,-0.532803,0.127749,0.836541,-0.916077,-0.400152,-0.026103
0,-0.468315,-0.137002,-0.872875,-0.521215,0.086513,-0.849029,-0.360118,-0.672572,0.6465,-0.499518,-0.58006,0.643437,-0.73425,-0.354257,0.57912
1,-0.282748,0.159346,-0.945866,-0.213554,0.007935,-0.976899,-0.102458,-0.014938,-0.994625,-0.089424,-0.031974,-0.99548,-0.035052,0.013577,-0.999293
0,-0.106257,-0.237638,-0.965525,-0.043102,-0.579953,0.813509,-0.203731,-0.44425,0.872431,-0.372344,-0.388178,0.843017,-0.563374,-0.221457,0.795969
1,-0.392908,0.143215,-0.908357,-0.229908,0.101695,-0.967884,-0.061608,0.046846,-0.997,0.031438,-0.001445,-0.999505,0.10824,-0.108158,-0.988224
1,-0.149214,-0.084141,-0.985219,-0.212779,0.153482,-0.964971,-0.030521,0.202712,-0.978763,0.041693,0.161636,-0.985969,0.177866,0.143635,-0.973516
2,0.228449,-0.838808,-0.494178,-0.097572,-0.459474,-0.882816,-0.532598,-0.170506,0.829016,-0.505653,0.091249,0.857898,-0.490854,0.168035,0.854884
2,-0.347262,-0.525813,-0.776485,-0.198819,0.121739,-0.972446,-0.003717,-0.098535,-0.995127,-0.327878,-0.039522,0.943893,-0.543515,0.155764,0.82482
1,-0.138599,0.016888,-0.990205,-0.105036,0.119405,-0.987274,-0.036236,0.04743,-0.998217,-0.110094,0.030258,-0.993461,-0.106542,0.040862,-0.993468
2,-0.407862,-0.454909,-0.791648,-0.227956,-0.469786,0.85284,0.012764,-0.04883,-0.998726,-0.205896,-0.065874,0.976354,-0.3875,-0.005985,0.92185
2,-0.140917,-0.606025,-0.782864,-0.200559,0.136034,-0.970191,-0.016328,0.000194,-0.999867,-0.475446,-0.239134,0.846621,-0.599965,-0.157097,0.78445
1,-0.218917,0.255528,-0.94169,-0.144271,0.080047,-0.986295,-0.104462,0.033397,-0.993968,-0.432214,-0.449147,-0.781957,-0.51437,-0.375634,-0.770923
0,0.000052,-0.247285,-0.968943,-0.127681,-0.587747,0.798906,-0.17917,-0.468773,0.864957,-0.347418,-0.388886,0.853269,-0.60158,-0.198389,0.773785
0,-0.430396,-0.178234,-0.884868,-0.069969,-0.413566,0.907781,-0.11138,-0.308696,0.944617,-0.205489,-0.164571,0.964723,-0.312529,0.155834,0.937039
2,-0.151867,-0.661173,-0.734702,-0.331047,-0.028656,-0.943179,-0.13302,-0.234594,-0.962949,-0.320529,0.011775,0.947166,-0.434733,0.070379,0.897805
2,0.053858,-0.332289,-0.941639,-0.139525,0.208595,-0.967998,-0.190725,0.073225,-0.978909,-0.604359,-0.793842,0.067569,-0.620303,-0.433188,0.65389
0,-0.084935,-0.218189,-0.972203,-0.156751,0.13228,-0.97874,-0.250268,-0.588065,0.76912,-0.423915,-0.511149,0.747678,-0.636698,-0.281509,0.717892
0,0.128638,-0.339599,-0.931732,-0.070634,-0.011727,-0.997433,-0.222286,-0.690054,0.688777,-0.400993,-0.646318,0.649213,-0.661487,-0.484709,0.57227
1,-0.272863,0.501669,-0.820898,-0.448745,-0.104468,-0.887533,-0.300836,-0.117611,-0.946396,-0.191764,-0.206804,-0.959405,-0.217473,-0.291929,-0.931388
2,-0.404577,-0.405734,-0.819571,-0.188461,0.255224,-0.948337,-0.175814,-0.09176,-0.980137,-0.453743,-0.114295,0.883773,-0.57017,0.080009,0.817621
0,-0.228762,-0.297502,-0.926909,-0.39017,0.109249,-0.914238,-0.332886,-0.494626,0.802827,-0.481831,-0.370928,0.793884,-0.615991,-0.088457,0.782771
2,-0.125355,-0.664329,-0.736853,-0.331766,0.006575,-0.943339,-0.193684,-0.223,-0.955384,-0.429326,-0.09636,0.897994,-0.396955,0.006923,0.917812
0,-0.485753,-0.22563,-0.844473,-0.145169,-0.469471,0.870932,-0.20475,-0.295092,0.933273,-0.294671,-0.146896,0.944241,-0.426256,0.084962,0.900604
0,-0.462117,-0.291337,-0.837598,0.014282,-0.684169,0.729184,-0.066121,-0.574001,0.816181,-0.283906,-0.501558,0.817213,-0.414629,-0.409318,0.812737
0,-0.110169,-0.476825,-0.872067,0.365905,-0.348107,0.863096,0.282998,-0.31618,0.905507,-0.107671,-0.528627,0.841998,-0.288612,-0.497774,0.817878
1,-0.094169,0.122917,-0.987939,-0.19608,-0.026764,-0.980223,-0.092657,-0.05138,-0.994372,-0.03191,-0.085328,-0.995842,0.056616,-0.120547,-0.991092
1,-0.117062,-0.130282,-0.984542,-0.159894,0.133647,-0.978045,-0.009573,0.063505,-0.997936,0.012845,-0.02251,-0.999664,0.013634,-0.031275,-0.999418
1,-0.212197,-0.141147,-0.96698,-0.108619,0.183988,-0.976909,-0.033064,0.028532,-0.999046,-0.056518,-0.177789,-0.982444,-0.095129,-0.169289,-0.980965
0,-0.302573,-0.031997,-0.952589,-0.880738,-0.447513,-0.155026,-0.947309,-0.28308,-0.149907,-0.520447,-0.390659,0.75929,-0.62265,-0.214819,0.752436
2,-0.152419,-0.615333,-0.773391,-0.800165,-0.460936,-0.383764,-0.245671,-0.269284,-0.931199,-0.468716,0.047812,0.882054,-0.597143,0.244905,0.763833
1,-0.209746,0.14871,-0.966381,-0.218441,0.041495,-0.974968,-0.095828,-0.061418,-0.993501,-0.621565,-0.50414,-0.599583,-0.720684,-0.383059,-0.577823
0,-0.178556,-0.176307,-0.968005,0.001528,0.176282,-0.984339,-0.594246,-0.668659,0.446952,-0.686026,-0.581564,0.437209,-0.794275,-0.466141,0.389666
0,-0.547318,-0.064565,-0.83443,-0.055521,0.275291,-0.959756,-0.546543,-0.361204,0.755528,-0.625329,-0.233598,0.744578,-0.694322,-0.055067,0.717555
1,-0.41997,0.110468,-0.900789,-0.187478,0.043593,-0.981301,-0.110357,-0.043605,-0.992935,-0.03755,-0.121833,-0.99184,-0.033895,-0.167061,-0.985364
1,-0.277441,-0.005297,-0.960728,-0.215829,0.207462,-0.954137,-0.05216,0.118819,-0.991545,0.017092,0.075645,-0.996988,0.129775,0.034307,-0.99095
2,-0.179915,-0.72321,-0.666782,-0.318458,0.094355,-0.943229,-0.252597,-0.113157,-0.960932,-0.373308,-0.07439,0.92472,-0.63089,-0.009537,0.775813
0,-0.645818,0.299426,-0.702327,-0.341348,0.523212,-0.780853,-0.895036,0.183222,0.406621,-0.909898,0.332778,0.247676,-0.849739,0.511592,0.127346
